so2,no2,o3,co,WSPM,humi,dewp,pres
-0.9503775620280475,-0.48571428571428577,-0.6536312849162011,-0.6873872790669713,-0.2405063291139241,-0.8604651162790697,-0.5939849624060152,0.8135231316725993
-0.9439050701186623,-0.41714285714285715,-0.7094972067039106,-0.6633401466875075,-0.3670886075949368,-0.7906976744186046,-0.5263157894736843,0.8064056939501791
-0.9352750809061489,-0.2571428571428571,-0.8212290502793296,-0.5911987495491162,-0.569620253164557,-0.7209302325581395,-0.4586466165413534,0.8035587188612106
-0.9395900755124056,-0.005714285714285672,-0.9441340782122905,-0.519057352410725,-0.7721518987341772,-0.37209302325581395,-0.24812030075187974,0.8035587188612106
-0.9331175836030206,0.040000000000000036,-0.9553072625698324,-0.44691595527233385,-0.7468354430379747,-0.18604651162790697,-0.19548872180451127,0.8035587188612106
-0.9460625674217907,0.040000000000000036,-0.8659217877094972,-0.3507274257544789,-0.7468354430379747,-0.046511627906976716,-0.15037593984962405,0.800711743772242
-0.9590075512405609,-0.017142857142857126,-0.9106145251396648,-0.23049176385716008,-0.8987341772151899,0.04651162790697683,-0.1278195488721805,0.7978647686832749
-0.9654800431499461,-0.13142857142857145,-0.9106145251396648,-0.30263316099555126,-0.9240506329113924,0.06976744186046502,-0.09022556390977454,0.8021352313167263
-0.9697950377562028,-0.1428571428571429,-0.9329608938547486,-0.2785860286160875,-0.6708860759493671,0.023255813953488413,-0.09774436090225569,0.8035587188612106
-0.9590075512405609,-0.15428571428571425,-0.9441340782122905,-0.2785860286160875,-0.8734177215189873,0.11627906976744184,-0.06015037593984973,0.7964412811387906
-0.941747572815534,-0.15428571428571425,-0.9441340782122905,-0.25453889623662374,-0.7974683544303798,0.20930232558139528,-0.03007518796992481,0.7921708185053393
-0.9697950377562028,-0.23428571428571432,-0.9664804469273743,-0.44691595527233385,-0.7974683544303798,0.34883720930232553,-0.015037593984962516,0.7893238434163707
-0.9697950377562028,-0.2571428571428571,-0.9776536312849162,-0.5431044847901888,-0.7721518987341772,0.39534883720930236,0.015037593984962294,0.7822064056939508
-0.9697950377562028,-0.2914285714285715,-0.9553072625698324,-0.5671516171696526,-0.8734177215189873,0.37209302325581395,0.05263157894736836,0.7736654804270466
-0.9697950377562028,-0.24571428571428566,-0.9553072625698324,-0.44691595527233385,-0.7974683544303798,0.44186046511627897,0.09022556390977443,0.7693950177935953
-0.9697950377562028,-0.24571428571428566,-0.9553072625698324,-0.4709630876517976,-0.9240506329113924,0.5348837209302326,0.13533834586466154,0.7693950177935953
-0.9719525350593312,-0.23428571428571432,-0.9441340782122905,-0.519057352410725,-0.8227848101265823,0.627906976744186,0.13533834586466154,0.767971530249111
-0.9741100323624595,-0.2571428571428571,-0.9441340782122905,-0.5671516171696526,-0.9240506329113924,0.6976744186046511,0.21052631578947367,0.7765124555160152
-0.9719525350593312,-0.3142857142857143,-0.9217877094972067,-0.6392930143080437,-0.7974683544303798,0.2558139534883721,0.22556390977443597,0.7822064056939508
-0.9633225458468176,-0.2914285714285715,-0.9217877094972067,-0.5671516171696526,-0.4177215189873419,-0.3023255813953488,-0.03007518796992481,0.7793594306049823
-0.9546925566343042,-0.28,-0.8435754189944134,-0.5671516171696526,-0.3417721518987342,-0.4651162790697675,-0.1127819548872181,0.7736654804270466
-0.9266450916936354,-0.2571428571428571,-0.7877094972067039,-0.519057352410725,-0.44303797468354433,-0.627906976744186,-0.16541353383458657,0.7580071174377223
-0.9288025889967637,-0.12,-0.8100558659217877,-0.49501022003126127,-0.5443037974683544,-0.627906976744186,-0.1278195488721805,0.7565836298932398
-0.9395900755124056,-0.1428571428571429,-0.7877094972067039,-0.5671516171696526,-0.5443037974683544,-0.5813953488372092,-0.045112781954887216,0.7565836298932398
-0.9460625674217907,-0.1885714285714286,-0.8212290502793296,-0.5911987495491162,-0.6455696202531647,-0.5348837209302326,-0.03007518796992481,0.7594306049822068
-0.9525350593311759,0.017142857142857126,-0.8659217877094972,-0.5911987495491162,-0.8481012658227849,-0.2558139534883721,0.06015037593984962,0.767971530249111
-0.9568500539374326,0.22285714285714286,-0.9329608938547486,-0.37477455813394256,-0.7721518987341772,-0.046511627906976716,0.10526315789473695,0.7765124555160152
-0.9611650485436893,0.1885714285714286,-0.9441340782122905,-0.32668029337501514,-0.7468354430379747,0.11627906976744184,0.12030075187969924,0.790747330960855
-0.9611650485436893,0.13142857142857145,-0.8659217877094972,-0.1583503667187688,-0.7721518987341772,0.2325581395348837,0.09774436090225547,0.7992882562277592
-0.9719525350593312,0.05142857142857138,-0.9217877094972067,-0.2785860286160875,-0.8481012658227849,0.2790697674418605,0.09774436090225547,0.8078291814946619
-0.9719525350593312,-0.005714285714285672,-0.9106145251396648,-0.25453889623662374,-0.9240506329113924,0.3255813953488371,0.10526315789473695,0.8135231316725993
-0.9741100323624595,-0.02857142857142858,-0.9329608938547486,-0.2785860286160875,-0.8227848101265823,0.44186046511627897,0.09774436090225547,0.8163701067615661
-0.866235167206041,0.1200000000000001,-0.8435754189944134,-0.45413009498617296,-0.8734177215189873,0.7674418604651163,0.19548872180451116,0.9587188612099664
-0.7497303128371089,0.1657142857142857,-0.8324022346368716,-0.45220632439581576,-0.7721518987341772,0.8372093023255813,0.19548872180451116,0.9615658362989317
-0.8209277238403452,0.07428571428571429,-0.8324022346368716,-0.43873993026331615,-0.8481012658227849,0.9069767441860466,0.15037593984962405,0.9644128113879002
-0.848975188781014,-0.15428571428571425,-0.9106145251396648,-0.4993387038595648,-0.7974683544303798,0.9534883720930232,0.1428571428571428,0.9615658362989317
-0.924487594390507,-0.2114285714285714,-0.9106145251396648,-0.5911987495491162,-0.620253164556962,0.7441860465116279,0.1428571428571428,0.9558718861209978
-0.9697950377562028,-0.3028571428571428,-0.9441340782122905,-0.7037393290850067,-0.31645569620253167,-0.39534883720930236,-0.368421052631579,0.9544483985765118
-0.9590075512405609,-0.34857142857142853,-0.9217877094972067,-0.7535168931104966,-0.08860759493670889,-0.41860465116279066,-0.40601503759398505,0.9516014234875465
-0.9223300970873787,-0.28,-0.9441340782122905,-0.7672237585667909,-0.44303797468354433,-0.32558139534883723,-0.3458646616541353,0.9544483985765118
-0.9352750809061489,-0.2914285714285715,-0.9329608938547486,-0.7378862570638451,-0.569620253164557,-0.41860465116279066,-0.3984962406015038,0.9629893238434177
-0.9137001078748651,-0.28,-0.9217877094972067,-0.6741613562582662,-0.39240506329113933,-0.39534883720930236,-0.2857142857142858,0.9686832740213516
-0.8748651564185544,-0.24571428571428566,-0.8770949720670391,-0.6510761091739811,-0.518987341772152,-0.37209302325581395,-0.1127819548872181,0.9644128113879002
-0.866235167206041,-0.5314285714285714,-0.8212290502793296,-0.6659853312492485,-0.6962025316455697,-0.41860465116279066,-0.03007518796992481,0.9558718861209978
-0.9115426105717368,-0.4971428571428571,-0.7877094972067039,-0.7232175063123722,-0.7215189873417722,-0.39534883720930236,0.11278195488721798,0.9387900355871892
-0.8985976267529665,-0.6228571428571428,-0.7318435754189945,-0.755921606348443,-0.6455696202531647,-0.4651162790697675,0.08270676691729317,0.9202846975088981
-0.8921251348435815,-0.6914285714285715,-0.6312849162011174,-0.7645785740050499,-0.7468354430379747,-0.4418604651162791,0.16541353383458635,0.904626334519574
-0.9201725997842503,-0.6342857142857143,-0.5977653631284916,-0.7862209931465672,-0.6455696202531647,-0.5581395348837209,0.0,0.893238434163701
-0.924487594390507,-0.5428571428571429,-0.6089385474860336,-0.7955993747745581,-0.5949367088607596,-0.5348837209302326,0.022556390977443552,0.883274021352314
-0.9266450916936354,-0.2571428571428571,-0.7318435754189945,-0.7893471203558976,-0.9240506329113924,-0.2790697674418605,0.1578947368421053,0.8804270462633454
-0.9288025889967637,-0.02857142857142858,-0.8324022346368716,-0.7410123842731755,-0.8987341772151899,0.023255813953488413,0.1578947368421053,0.883274021352314
-0.924487594390507,0.1428571428571428,-0.9217877094972067,-0.6861849224479981,-0.7215189873417722,0.30232558139534893,0.22556390977443597,0.883274021352314
-0.9288025889967637,-0.005714285714285672,-0.9106145251396648,-0.7025369724660335,-0.8734177215189873,0.4186046511627908,0.21804511278195493,0.8804270462633454
-0.9223300970873787,0.24571428571428577,-0.8770949720670391,-0.6695924011061681,-1.0,0.4883720930232558,0.20300751879699241,0.883274021352314
-0.9007551240560949,0.15428571428571436,-0.9106145251396648,-0.6575688349164363,-0.8987341772151899,0.6744186046511629,0.23308270676691722,0.883274021352314
-0.9180151024811218,0.1200000000000001,-0.8770949720670391,-0.5883130936635806,-0.9240506329113924,0.7674418604651163,0.2406015037593987,0.8818505338078297
-0.9072276159654801,0.37142857142857144,-0.8770949720670391,-0.415654683179031,-0.9240506329113924,0.7674418604651163,0.23308270676691722,0.8690391459074742
-0.8683926645091693,0.4742857142857142,-0.8770949720670391,-0.2870025249488999,-0.7974683544303798,0.8372093023255813,0.22556390977443597,0.8619217081850543
-0.9029126213592233,0.06285714285714294,-0.8659217877094972,-0.4363352170253698,-0.7974683544303798,0.8372093023255813,0.22556390977443597,0.8590747330960857
-0.8985976267529665,-0.040000000000000036,-0.8435754189944134,-0.4166165684742096,-0.7468354430379747,0.8604651162790697,0.19548872180451116,0.8548042704626344
-0.9007551240560949,-0.02857142857142858,-0.8770949720670391,-0.3872790669712637,-0.8987341772151899,0.8604651162790697,0.21052631578947367,0.8462633451957302
-0.9309600862998921,-0.0971428571428572,-0.888268156424581,-0.3637128772393893,-1.0,0.9069767441860466,0.1729323308270676,0.8405693950177946
-0.9439050701186623,-0.2114285714285714,-0.888268156424581,-0.3500060117830949,-0.8987341772151899,0.9069767441860466,0.23308270676691722,0.837722419928826
-0.9223300970873787,-0.17714285714285716,-0.9217877094972067,-0.47336780088974395,-0.9493670886075949,0.930232558139535,0.1729323308270676,0.8405693950177946
-0.9093851132686084,-0.13142857142857145,-0.9106145251396648,-0.41685703979800415,-0.39240506329113933,0.6511627906976745,0.3308270676691729,0.8505338078291815
-0.9180151024811218,-0.08571428571428574,-0.9329608938547486,-0.40844054346519176,-0.2911392405063292,0.6046511627906976,0.42105263157894735,0.8590747330960857
-0.9158576051779935,-0.040000000000000036,-0.9329608938547486,-0.4346519177588073,-0.31645569620253167,0.4651162790697674,0.45112781954887216,0.8548042704626344
-0.9093851132686084,0.02857142857142847,-0.9329608938547486,-0.4639894192617531,-0.39240506329113933,0.34883720930232553,0.488721804511278,0.8562277580071187
-0.8856526429341963,0.08571428571428563,-0.9217877094972067,-0.4772153420704581,-0.44303797468354433,0.2325581395348837,0.518796992481203,0.8448398576512459
-0.883495145631068,0.1428571428571428,-0.9106145251396648,-0.49068173620295785,-0.44303797468354433,0.11627906976744184,0.4962406015037595,0.837722419928826
-0.9180151024811218,0.02857142857142847,-0.8770949720670391,-0.5551280509799207,-0.3670886075949368,0.023255813953488413,0.48120300751879697,0.8320284697508904
-0.9395900755124056,0.02857142857142847,-0.8547486033519553,-0.5871107370446075,-0.31645569620253167,0.06976744186046502,0.5112781954887218,0.8334519572953747
-0.948220064724919,0.13142857142857145,-0.8994413407821229,-0.5863893230732236,-0.4683544303797469,0.13953488372093026,0.5488721804511278,0.8391459074733103
-0.9460625674217907,0.1657142857142857,-0.9217877094972067,-0.5943248767584466,-0.6455696202531647,0.2325581395348837,0.5263157894736841,0.8491103202846988
-0.941747572815534,0.21142857142857152,-0.9441340782122905,-0.5921606348442948,-0.7215189873417722,0.44186046511627897,0.5037593984962407,0.8590747330960857
-0.9460625674217907,0.15428571428571436,-0.9441340782122905,-0.5861488517494289,-0.7721518987341772,0.6744186046511629,0.488721804511278,0.8676156583629899
-0.9460625674217907,0.17714285714285705,-0.9217877094972067,-0.5623421906937598,-0.8481012658227849,0.8139534883720929,0.4736842105263157,0.8690391459074742
-0.9460625674217907,0.1428571428571428,-0.9217877094972067,-0.5707586870265722,-0.8227848101265823,0.8837209302325582,0.46616541353383467,0.8718861209964412
-0.948220064724919,0.10857142857142854,-0.9329608938547486,-0.5844655524828664,-0.6708860759493671,0.7674418604651163,0.46616541353383467,0.8846975088967985
-0.9331175836030206,0.13142857142857145,-0.9329608938547486,-0.6015390164722858,-0.7974683544303798,0.8837209302325582,0.3984962406015038,0.8889679715302499
-0.8532901833872708,0.017142857142857126,-0.9664804469273743,-0.4954911626788506,-0.8734177215189873,0.7674418604651163,0.19548872180451116,0.9587188612099664
-0.8705501618122977,-0.05142857142857138,-0.9664804469273743,-0.49164362149813634,-0.7721518987341772,0.8372093023255813,0.19548872180451116,0.9615658362989317
-0.8748651564185544,-0.0971428571428572,-0.9664804469273743,-0.43513286040639665,-0.8481012658227849,0.9069767441860466,0.15037593984962405,0.9644128113879002
-0.883495145631068,-0.06285714285714283,-0.9664804469273743,-0.5342070458097872,-0.7974683544303798,0.9534883720930232,0.1428571428571428,0.9615658362989317
-0.9309600862998921,-0.07428571428571429,-0.9664804469273743,-0.6313574606228207,-0.620253164556962,0.7441860465116279,0.1428571428571428,0.9558718861209978
-0.9568500539374326,-0.1657142857142857,-0.9664804469273743,-0.7080678129133101,-0.31645569620253167,-0.39534883720930236,-0.368421052631579,0.9544483985765118
-0.8576051779935275,-0.2114285714285714,-0.9664804469273743,-0.7424552122159432,-0.08860759493670889,-0.41860465116279066,-0.40601503759398505,0.9516014234875465
-0.7950377562028048,-0.17714285714285716,-0.9664804469273743,-0.666947216544427,-0.44303797468354433,-0.32558139534883723,-0.3458646616541353,0.9544483985765118
-0.9007551240560949,-0.2114285714285714,-0.9664804469273743,-0.5467115546471084,-0.569620253164557,-0.41860465116279066,-0.3984962406015038,0.9629893238434177
-0.9115426105717368,-0.19999999999999996,-0.9441340782122905,-0.5645064326079116,-0.39240506329113933,-0.39534883720930236,-0.2857142857142858,0.9686832740213516
-0.9223300970873787,-0.1657142857142857,-0.9106145251396648,-0.5154502825538054,-0.518987341772152,-0.37209302325581395,-0.1127819548872181,0.9644128113879002
-0.9007551240560949,-0.08571428571428574,-0.8547486033519553,-0.4993387038595648,-0.6962025316455697,-0.41860465116279066,-0.03007518796992481,0.9558718861209978
-0.8985976267529665,-0.07428571428571429,-0.776536312849162,-0.5902368642539377,-0.7215189873417722,-0.39534883720930236,0.11278195488721798,0.9387900355871892
-0.9137001078748651,-0.1657142857142857,-0.6759776536312849,-0.6818564386196946,-0.6455696202531647,-0.4651162790697675,0.08270676691729317,0.9202846975088981
-0.9137001078748651,-0.22285714285714286,-0.5642458100558659,-0.7374053144162559,-0.7468354430379747,-0.4418604651162791,0.16541353383458635,0.904626334519574
-0.9223300970873787,-0.3142857142857143,-0.5195530726256983,-0.7643381026812552,-0.6455696202531647,-0.5581395348837209,0.0,0.893238434163701
-0.9352750809061489,-0.34857142857142853,-0.553072625698324,-0.7763616688709871,-0.5949367088607596,-0.5348837209302326,0.022556390977443552,0.883274021352314
-0.9460625674217907,-0.2571428571428571,-0.7094972067039106,-0.7568834916436216,-0.9240506329113924,-0.2790697674418605,0.1578947368421053,0.8804270462633454
-0.9460625674217907,-0.005714285714285672,-0.9441340782122905,-0.6707947577251413,-0.8987341772151899,0.023255813953488413,0.1578947368421053,0.883274021352314
-0.941747572815534,0.0971428571428572,-0.9664804469273743,-0.5969700613201876,-0.7215189873417722,0.30232558139534893,0.22556390977443597,0.883274021352314
-0.9439050701186623,0.10857142857142854,-0.9664804469273743,-0.5414211855236264,-0.8734177215189873,0.4186046511627908,0.21804511278195493,0.8804270462633454
-0.948220064724919,0.13142857142857145,-0.9664804469273743,-0.5058314296020201,-1.0,0.4883720930232558,0.20300751879699241,0.883274021352314
-0.941747572815534,0.15428571428571436,-0.9553072625698324,-0.2978237345196586,-0.8987341772151899,0.6744186046511629,0.23308270676691722,0.883274021352314
-0.9439050701186623,0.10857142857142854,-0.9553072625698324,0.1674882770229651,-0.9240506329113924,0.7674418604651163,0.2406015037593987,0.8818505338078297
-0.9395900755124056,0.1200000000000001,-0.9553072625698324,0.3086449440904173,-0.9240506329113924,0.7674418604651163,0.23308270676691722,0.8690391459074742
-0.9288025889967637,0.19999999999999996,-0.9664804469273743,0.09173981002765408,-0.7974683544303798,0.8372093023255813,0.22556390977443597,0.8619217081850543
-0.9352750809061489,0.1885714285714286,-0.9776536312849162,0.040519418059396406,-0.7974683544303798,0.8372093023255813,0.22556390977443597,0.8590747330960857
-0.941747572815534,0.1200000000000001,-0.9776536312849162,0.2037994469159552,-0.7468354430379747,0.8604651162790697,0.19548872180451116,0.8548042704626344
-0.9525350593311759,0.017142857142857126,-0.9776536312849162,0.02897679451725388,-0.8987341772151899,0.8604651162790697,0.21052631578947367,0.8462633451957302
-0.9503775620280475,-0.02857142857142858,-0.9664804469273743,-0.02873632319345909,-1.0,0.9069767441860466,0.1729323308270676,0.8405693950177946
-0.9352750809061489,-0.040000000000000036,-0.9776536312849162,-0.39497414933269204,-0.8987341772151899,0.9069767441860466,0.23308270676691722,0.837722419928826
-0.9223300970873787,-0.040000000000000036,-0.9664804469273743,-0.3007093904051942,-0.9493670886075949,0.930232558139535,0.1729323308270676,0.8405693950177946
-0.9093851132686084,0.005714285714285783,-0.9776536312849162,-0.19273776602140202,-0.39240506329113933,0.6511627906976745,0.3308270676691729,0.8505338078291815
-0.9180151024811218,0.040000000000000036,-0.9776536312849162,-0.23337741974269577,-0.2911392405063292,0.6046511627906976,0.42105263157894735,0.8590747330960857
-0.9331175836030206,0.08571428571428563,-0.9776536312849162,-0.2877239389202838,-0.31645569620253167,0.4651162790697674,0.45112781954887216,0.8548042704626344
-0.9050701186623517,0.1428571428571428,-0.9664804469273743,-0.34591799927858613,-0.39240506329113933,0.34883720930232553,0.488721804511278,0.8562277580071187
-0.8813376483279396,0.24571428571428577,-0.9553072625698324,-0.3560177948779608,-0.44303797468354433,0.2325581395348837,0.518796992481203,0.8448398576512459
-0.9007551240560949,0.29142857142857137,-0.9217877094972067,-0.4639894192617531,-0.44303797468354433,0.11627906976744184,0.4962406015037595,0.837722419928826
-0.9266450916936354,0.29142857142857137,-0.8770949720670391,-0.5339665744859926,-0.3670886075949368,0.023255813953488413,0.48120300751879697,0.8320284697508904
-0.9395900755124056,0.26857142857142846,-0.8100558659217877,-0.5647469039317061,-0.31645569620253167,0.06976744186046502,0.5112781954887218,0.8334519572953747
-0.9439050701186623,0.28,-0.8994413407821229,-0.5630636046651437,-0.4683544303797469,0.13953488372093026,0.5488721804511278,0.8391459074733103
-0.924487594390507,0.30285714285714294,-0.9553072625698324,-0.531080918600457,-0.6455696202531647,0.2325581395348837,0.5263157894736841,0.8491103202846988
-0.9223300970873787,0.29142857142857137,-0.9776536312849162,-0.5104003847541181,-0.7215189873417722,0.44186046511627897,0.5037593984962407,0.8590747330960857
-0.9460625674217907,0.2342857142857142,-0.9776536312849162,-0.5358903450763497,-0.7721518987341772,0.6744186046511629,0.488721804511278,0.8676156583629899
-0.948220064724919,0.2342857142857142,-0.9776536312849162,-0.5000601178309487,-0.8481012658227849,0.8139534883720929,0.4736842105263157,0.8690391459074742
-0.9395900755124056,0.21142857142857152,-0.9664804469273743,-0.4053144162558615,-0.8227848101265823,0.8837209302325582,0.46616541353383467,0.8718861209964412
-0.9395900755124056,0.19999999999999996,-0.9776536312849162,-0.470001202356619,-0.6708860759493671,0.7674418604651163,0.46616541353383467,0.8846975088967985
-0.9352750809061489,0.24571428571428577,-0.9664804469273743,-0.4298424912829145,-0.7974683544303798,0.8837209302325582,0.3984962406015038,0.8889679715302499
-0.5900755124056095,-0.19999999999999996,-0.9441340782122905,-0.4875556089936276,-0.8734177215189873,0.7674418604651163,0.19548872180451116,0.9587188612099664
-0.6893203883495146,-0.24571428571428566,-0.9553072625698324,-0.6441024407839365,-0.7721518987341772,0.8372093023255813,0.19548872180451116,0.9615658362989317
-0.6332254584681769,-0.3028571428571428,-0.9441340782122905,-0.5996152458819286,-0.8481012658227849,0.9069767441860466,0.15037593984962405,0.9644128113879002
-0.8425026968716289,-0.32571428571428573,-0.9553072625698324,-0.7309125886738006,-0.7974683544303798,0.9534883720930232,0.1428571428571428,0.9615658362989317
-0.9352750809061489,-0.34857142857142853,-0.9553072625698324,-0.8571600336659854,-0.620253164556962,0.7441860465116279,0.1428571428571428,0.9558718861209978
-0.9633225458468176,-0.4057142857142857,-0.9441340782122905,-0.8590838042563425,-0.31645569620253167,-0.39534883720930236,-0.368421052631579,0.9544483985765118
-0.9395900755124056,-0.4057142857142857,-0.9553072625698324,-0.9078994829866538,-0.08860759493670889,-0.41860465116279066,-0.40601503759398505,0.9516014234875465
-0.9460625674217907,-0.39428571428571424,-0.9441340782122905,-0.8396056270289768,-0.44303797468354433,-0.32558139534883723,-0.3458646616541353,0.9544483985765118
-0.9266450916936354,-0.36,-0.9441340782122905,-0.7775640254899603,-0.569620253164557,-0.41860465116279066,-0.3984962406015038,0.9629893238434177
-0.9115426105717368,-0.36,-0.9441340782122905,-0.7619333894433089,-0.39240506329113933,-0.39534883720930236,-0.2857142857142858,0.9686832740213516
-0.8640776699029127,-0.3028571428571428,-0.9217877094972067,-0.7455813394252736,-0.518987341772152,-0.37209302325581395,-0.1127819548872181,0.9644128113879002
-0.8230852211434736,-0.24571428571428566,-0.888268156424581,-0.7097511121798725,-0.6962025316455697,-0.41860465116279066,-0.03007518796992481,0.9558718861209978
-0.8360302049622438,-0.2571428571428571,-0.8547486033519553,-0.7542383070818806,-0.7215189873417722,-0.39534883720930236,0.11278195488721798,0.9387900355871892
-0.8468176914778857,-0.43999999999999995,-0.7318435754189945,-0.8561981483708068,-0.6455696202531647,-0.4651162790697675,0.08270676691729317,0.9202846975088981
-0.8468176914778857,-0.48571428571428577,-0.6312849162011174,-0.9117470241673681,-0.7468354430379747,-0.4418604651162791,0.16541353383458635,0.904626334519574
-0.8921251348435815,-0.48571428571428577,-0.6089385474860336,-0.9502224359745101,-0.6455696202531647,-0.5581395348837209,0.0,0.893238434163701
-0.9158576051779935,-0.5085714285714286,-0.5642458100558659,-0.9684982565829025,-0.5949367088607596,-0.5348837209302326,0.022556390977443552,0.883274021352314
-0.9331175836030206,-0.41714285714285715,-0.6424581005586592,-0.9540699771552242,-0.9240506329113924,-0.2790697674418605,0.1578947368421053,0.8804270462633454
-0.9352750809061489,-0.13142857142857145,-0.888268156424581,-0.8239749909823254,-0.8987341772151899,0.023255813953488413,0.1578947368421053,0.883274021352314
-0.9158576051779935,-0.05142857142857138,-0.9441340782122905,-0.6705542864013467,-0.7215189873417722,0.30232558139534893,0.22556390977443597,0.883274021352314
-0.9201725997842503,0.02857142857142847,-0.9441340782122905,-0.4346519177588073,-0.8734177215189873,0.4186046511627908,0.21804511278195493,0.8804270462633454
-0.9309600862998921,-0.017142857142857126,-0.9441340782122905,-0.2860406396537214,-1.0,0.4883720930232558,0.20300751879699241,0.883274021352314
-0.9266450916936354,0.005714285714285783,-0.9441340782122905,-0.18768786822171457,-0.8987341772151899,0.6744186046511629,0.23308270676691722,0.883274021352314
-0.9223300970873787,-0.017142857142857126,-0.9441340782122905,-0.16436214981363473,-0.9240506329113924,0.7674418604651163,0.2406015037593987,0.8818505338078297
-0.9158576051779935,-0.05142857142857138,-0.9441340782122905,-0.05085968498256599,-0.9240506329113924,0.7674418604651163,0.23308270676691722,0.8690391459074742
-0.9072276159654801,-0.017142857142857126,-0.9441340782122905,0.07683058795238673,-0.7974683544303798,0.8372093023255813,0.22556390977443597,0.8619217081850543
-0.9158576051779935,-0.06285714285714283,-0.9441340782122905,-0.06961644823854762,-0.7974683544303798,0.8372093023255813,0.22556390977443597,0.8590747330960857
-0.9180151024811218,-0.2114285714285714,-0.9441340782122905,-0.2184681976674282,-0.7468354430379747,0.8604651162790697,0.19548872180451116,0.8548042704626344
-0.9180151024811218,-0.19999999999999996,-0.9441340782122905,-0.28483828303474823,-0.8987341772151899,0.8604651162790697,0.21052631578947367,0.8462633451957302
-0.9158576051779935,-0.22285714285714286,-0.9441340782122905,-0.35673920884934474,-1.0,0.9069767441860466,0.1729323308270676,0.8405693950177946
-0.8921251348435815,-0.2571428571428571,-0.9441340782122905,-0.5621017193699651,-0.8987341772151899,0.9069767441860466,0.23308270676691722,0.837722419928826
-0.8942826321467098,-0.24571428571428566,-0.9441340782122905,0.2292894072381868,-0.9493670886075949,0.930232558139535,0.1729323308270676,0.8405693950177946
-0.9072276159654801,-0.2114285714285714,-0.9441340782122905,-0.2586269087411327,-0.39240506329113933,0.6511627906976745,0.3308270676691729,0.8505338078291815
-0.9115426105717368,-0.1885714285714286,-0.9441340782122905,-0.3978598052182277,-0.2911392405063292,0.6046511627906976,0.42105263157894735,0.8590747330960857
-0.9137001078748651,-0.1428571428571429,-0.9329608938547486,-0.44138511482505716,-0.31645569620253167,0.4651162790697674,0.45112781954887216,0.8548042704626344
-0.9115426105717368,-0.0971428571428572,-0.9329608938547486,-0.5161716965251895,-0.39240506329113933,0.34883720930232553,0.488721804511278,0.8562277580071187
-0.9029126213592233,-0.05142857142857138,-0.9329608938547486,-0.5722015149693399,-0.44303797468354433,0.2325581395348837,0.518796992481203,0.8448398576512459
-0.9093851132686084,-0.10857142857142854,-0.8994413407821229,-0.5503186245040279,-0.44303797468354433,0.11627906976744184,0.4962406015037595,0.837722419928826
-0.9201725997842503,-0.10857142857142854,-0.8659217877094972,-0.734038715883131,-0.3670886075949368,0.023255813953488413,0.48120300751879697,0.8320284697508904
-0.9331175836030206,-0.02857142857142858,-0.8994413407821229,-0.7513526511963449,-0.31645569620253167,0.06976744186046502,0.5112781954887218,0.8334519572953747
-0.9439050701186623,-0.005714285714285672,-0.8770949720670391,-0.7790068534327281,-0.4683544303797469,0.13953488372093026,0.5488721804511278,0.8391459074733103
-0.9309600862998921,0.040000000000000036,-0.9106145251396648,-0.5431044847901888,-0.6455696202531647,0.2325581395348837,0.5263157894736841,0.8491103202846988
-0.924487594390507,0.040000000000000036,-0.9217877094972067,-0.6275099194421065,-0.7215189873417722,0.44186046511627897,0.5037593984962407,0.8590747330960857
-0.9309600862998921,-0.005714285714285672,-0.9217877094972067,-0.5967295899963929,-0.7721518987341772,0.6744186046511629,0.488721804511278,0.8676156583629899
-0.9309600862998921,-0.02857142857142858,-0.9217877094972067,-0.5363712877239389,-0.8481012658227849,0.8139534883720929,0.4736842105263157,0.8690391459074742
-0.9331175836030206,-0.040000000000000036,-0.9217877094972067,-0.3932908500661296,-0.8227848101265823,0.8837209302325582,0.46616541353383467,0.8718861209964412
-0.924487594390507,-0.005714285714285672,-0.9217877094972067,-0.5560899362750993,-0.6708860759493671,0.7674418604651163,0.46616541353383467,0.8846975088967985
-0.9223300970873787,0.06285714285714294,-0.9106145251396648,-0.48322712516532407,-0.7974683544303798,0.8837209302325582,0.3984962406015038,0.8889679715302499
-0.9633225458468176,-0.5085714285714286,-0.8770949720670391,-0.8316700733437538,-0.189873417721519,0.30232558139534893,0.368421052631579,0.8676156583629899
-0.9719525350593312,-0.7028571428571428,-0.7430167597765363,-0.8557172057232175,-0.2405063291139241,0.18604651162790709,0.24812030075187974,0.8775800711743784
-0.9741100323624595,-0.76,-0.7430167597765363,-0.8797643381026813,-0.2405063291139241,0.16279069767441867,0.20300751879699241,0.8846975088967985
-0.9525350593311759,-0.7714285714285715,-0.7653631284916201,-0.8797643381026813,-0.3417721518987342,0.2790697674418605,0.21052631578947367,0.8846975088967985
-0.9439050701186623,-0.76,-0.7877094972067039,-0.8797643381026813,-0.3670886075949368,0.39534883720930236,0.19548872180451116,0.8846975088967985
-0.9395900755124056,-0.7028571428571428,-0.8547486033519553,-0.8557172057232175,-0.26582278481012667,0.4186046511627908,0.16541353383458635,0.8875444839857654
-0.941747572815534,-0.5885714285714285,-0.9441340782122905,-0.8557172057232175,-0.31645569620253167,0.4883720930232558,0.1578947368421053,0.893238434163701
